,game_id,team,net_pass_yds,net_rush_yds,time_of_possession,net_pen_yds,fumble,interception,turnovers,num_passing_attempts,completions,completion_ratio,ypg,qbr,num_rushing_attempts,is_winner
416,2009121700,JAC,206,139,2086.0,0.0,1.0,1.0,2.0,42.0,23.0,0.5476190476190477,345,82.04365079365078,34,False
417,2009121700,IND,308,64,1454.0,0.0,0.0,1.0,1.0,30.0,23.0,0.7666666666666667,372,139.30555555555554,20,True
418,2009121900,NO,271,66,1435.0,0.0,2.0,1.0,3.0,49.0,29.0,0.5918367346938775,337,72.7465986394558,12,False
419,2009121900,DAL,294,146,2160.0,0.0,0.0,0.0,0.0,37.0,22.0,0.5945945945945946,440,93.75,35,True
420,2009122007,HOU,367,56,1638.0,0.0,2.0,0.0,2.0,39.0,28.0,0.717948717948718,423,109.66880341880344,21,True
421,2009122007,STL,149,88,1747.0,0.0,2.0,1.0,3.0,30.0,18.0,0.6,237,69.99999999999999,26,False
422,2009122003,CLE,66,352,2067.0,0.0,1.0,2.0,3.0,18.0,10.0,0.5555555555555556,418,17.361111111111114,48,True
423,2009122003,KC,323,168,1493.0,0.0,1.0,0.0,1.0,39.0,22.0,0.5641025641025641,491,100.69444444444444,30,False
424,2009122004,ATL,152,88,1746.0,0.0,0.0,0.0,0.0,34.0,16.0,0.47058823529411764,240,69.73039215686273,26,True
425,2009122004,NYJ,215,99,1621.0,45.0,1.0,3.0,4.0,32.0,18.0,0.5625,314,48.30729166666667,33,True
426,2009122001,BUF,136,105,1980.0,0.0,1.0,1.0,2.0,33.0,18.0,0.5454545454545454,241,62.184343434343425,23,False
427,2009122001,NE,115,112,1458.0,22.0,0.0,1.0,1.0,23.0,11.0,0.4782608695652174,227,59.14855072463768,31,True
428,2009122008,TEN,236,128,1612.0,26.0,2.0,1.0,3.0,29.0,14.0,0.4827586206896552,364,96.33620689655173,31,True
429,2009122008,MIA,347,123,2004.0,5.0,1.0,2.0,3.0,46.0,29.0,0.6304347826086957,470,75.18115942028987,31,False
430,2009122002,DET,121,161,1785.0,15.0,0.0,2.0,2.0,33.0,16.0,0.48484848484848486,282,32.51262626262626,27,False
431,2009122002,ARI,223,119,1765.0,0.0,1.0,1.0,2.0,38.0,23.0,0.6052631578947368,342,83.55263157894736,24,True
432,2009122009,OAK,102,241,1844.0,2.0,2.0,1.0,3.0,28.0,14.0,0.5,343,55.95238095238094,34,True
433,2009122009,DEN,257,80,1740.0,0.0,1.0,0.0,1.0,37.0,19.0,0.5135135135135135,337,82.82657657657658,28,False
434,2009122010,SD,296,70,1664.0,0.0,0.0,2.0,2.0,39.0,24.0,0.6153846153846154,366,89.26282051282051,20,True
435,2009122010,CIN,293,116,1877.0,0.0,2.0,1.0,3.0,41.0,27.0,0.6585365853658537,409,92.83536585365853,22,False
436,2009122006,GB,378,60,1500.0,0.0,0.0,0.0,0.0,50.0,26.0,0.52,438,96.91666666666667,12,True
437,2009122006,PIT,472,65,1958.0,0.0,0.0,0.0,0.0,51.0,29.0,0.5686274509803921,537,107.6388888888889,19,False
438,2009122000,CHI,98,123,1621.0,0.0,2.0,3.0,5.0,33.0,12.0,0.36363636363636365,221,6.88131313131313,29,False
439,2009122000,BAL,222,125,1968.0,15.0,1.0,1.0,2.0,35.0,23.0,0.6571428571428571,347,109.46428571428571,30,True
440,2009122005,PHI,306,119,1643.0,0.0,0.0,2.0,2.0,35.0,21.0,0.6,425,74.22619047619047,30,True
441,2009122005,SF,154,107,1730.0,10.0,1.0,3.0,4.0,40.0,20.0,0.5,261,36.875,18,False
442,2009122011,SEA,252,128,1607.0,0.0,2.0,4.0,6.0,47.0,27.0,0.574468085106383,380,43.92730496453901,25,False
443,2009122011,TB,205,138,1985.0,0.0,0.0,1.0,1.0,26.0,16.0,0.6153846153846154,343,95.83333333333334,34,True
444,2009122012,CAR,273,127,1882.0,0.0,3.0,0.0,3.0,36.0,21.0,0.5833333333333334,400,110.06944444444444,37,True
445,2009122012,MIN,196,41,1306.0,15.0,1.0,1.0,2.0,31.0,17.0,0.5483870967741935,237,60.68548387096774,14,False
446,2009122100,NYG,273,116,1908.0,0.0,0.0,0.0,0.0,32.0,22.0,0.6875,389,126.171875,28,True
447,2009122100,WAS,213,89,1447.0,15.0,1.0,3.0,4.0,37.0,17.0,0.4594594594594595,302,39.58333333333333,18,False
448,2009122500,SD,259,170,1992.0,0.0,1.0,0.0,1.0,29.0,21.0,0.7241379310344828,429,122.62931034482759,36,True
449,2009122500,TEN,88,182,1199.0,15.0,1.0,2.0,3.0,22.0,8.0,0.36363636363636365,270,11.174242424242424,27,False
450,2009122700,BUF,138,40,1516.0,0.0,1.0,2.0,3.0,31.0,17.0,0.5483870967741935,178,39.44892473118279,18,False
451,2009122700,ATL,234,158,1805.0,45.0,2.0,0.0,2.0,37.0,18.0,0.4864864864864865,392,96.00225225225225,36,True
452,2009122709,PIT,238,51,1541.0,0.0,1.0,0.0,1.0,36.0,17.0,0.4722222222222222,289,78.24074074074075,20,True
453,2009122709,BAL,148,175,1902.0,25.0,2.0,1.0,3.0,28.0,13.0,0.4642857142857143,323,71.72619047619048,38,False
454,2009122707,TB,263,177,1642.0,15.0,1.0,2.0,3.0,34.0,21.0,0.6176470588235294,440,61.274509803921575,33,False
455,2009122707,NO,249,124,1846.0,0.0,1.0,0.0,1.0,38.0,32.0,0.8421052631578947,373,108.33333333333333,23,True
456,2009122706,NE,267,197,1965.0,0.0,1.0,0.0,1.0,26.0,23.0,0.8846153846153846,464,169.87179487179486,36,True
457,2009122706,JAC,177,98,1592.0,0.0,1.0,2.0,3.0,27.0,19.0,0.7037037037037037,275,57.17592592592593,25,False
458,2009122705,NYG,257,60,1603.0,5.0,4.0,2.0,6.0,47.0,29.0,0.6170212765957447,317,65.64716312056737,19,False
459,2009122705,CAR,169,250,1869.0,5.0,0.0,0.0,0.0,21.0,15.0,0.7142857142857143,419,142.75793650793648,43,True
460,2009122704,HOU,280,128,1876.0,0.0,0.0,1.0,1.0,32.0,20.0,0.625,408,98.4375,30,True
461,2009122704,MIA,303,60,1598.0,0.0,0.0,1.0,1.0,58.0,35.0,0.603448275862069,363,72.70114942528737,16,False
462,2009122701,KC,172,123,1480.0,0.0,1.0,2.0,3.0,37.0,22.0,0.5945945945945946,295,57.488738738738746,28,False
463,2009122701,CIN,130,144,1972.0,0.0,0.0,1.0,1.0,26.0,17.0,0.6538461538461539,274,87.01923076923076,36,True
464,2009122702,OAK,301,88,1739.0,30.0,0.0,3.0,3.0,48.0,26.0,0.5416666666666666,389,47.30902777777777,19,False
465,2009122702,CLE,118,165,1841.0,16.0,1.0,0.0,1.0,19.0,8.0,0.42105263157894735,283,80.59210526315789,45,True
466,2009122703,GB,264,155,1622.0,0.0,1.0,0.0,1.0,30.0,16.0,0.5333333333333333,419,94.30555555555556,30,True
467,2009122703,SEA,176,115,1636.0,15.0,0.0,4.0,4.0,40.0,19.0,0.475,291,26.666666666666668,29,False
468,2009122710,STL,150,88,1523.0,3.0,1.0,3.0,4.0,36.0,20.0,0.5555555555555556,238,40.277777777777786,21,False
469,2009122710,ARI,297,113,1736.0,0.0,2.0,0.0,2.0,40.0,24.0,0.6,410,99.6875,29,True
470,2009122711,DET,175,115,1734.0,0.0,3.0,3.0,6.0,35.0,18.0,0.5142857142857142,290,30.059523809523807,30,False
471,2009122711,SF,226,87,1771.0,0.0,1.0,0.0,1.0,32.0,20.0,0.625,313,94.01041666666666,29,True
472,2009122708,DEN,171,70,1738.0,0.0,0.0,0.0,0.0,41.0,27.0,0.6585365853658537,241,98.72967479674797,18,False
473,2009122708,PHI,289,105,1759.0,15.0,3.0,1.0,4.0,39.0,20.0,0.5128205128205128,394,90.6517094017094,28,True
474,2009122712,IND,222,64,1578.0,0.0,1.0,1.0,2.0,34.0,18.0,0.5294117647058824,286,61.15196078431372,24,True
475,2009122712,NYJ,93,203,1992.0,0.0,0.0,0.0,0.0,22.0,12.0,0.5454545454545454,296,65.15151515151516,43,False
476,2009122713,WAS,175,43,1527.0,0.0,2.0,1.0,3.0,41.0,24.0,0.5853658536585366,218,58.485772357723576,18,False
477,2009122713,DAL,285,109,1966.0,0.0,0.0,1.0,1.0,38.0,25.0,0.6578947368421053,394,85.96491228070175,29,True
478,2009122800,CHI,258,106,1629.0,0.0,0.0,1.0,1.0,37.0,20.0,0.5405405405405406,364,100.95720720720722,27,True
479,2009122800,MIN,300,123,2188.0,0.0,2.0,0.0,2.0,42.0,26.0,0.6190476190476191,423,99.30555555555557,33,False
480,2010010300,BUF,155,251,2103.0,10.0,0.0,0.0,0.0,25.0,16.0,0.64,406,121.25000000000001,39,True
481,2010010300,IND,132,25,1296.0,0.0,1.0,2.0,3.0,36.0,18.0,0.5,157,35.879629629629626,16,False
482,2010010301,CAR,149,179,1691.0,0.0,0.0,0.0,0.0,25.0,14.0,0.56,328,86.91666666666666,36,True
483,2010010301,NO,102,111,1683.0,0.0,1.0,1.0,2.0,28.0,15.0,0.5357142857142857,213,47.023809523809526,32,False
484,2010010310,TB,168,38,1446.0,0.0,1.0,2.0,3.0,33.0,16.0,0.48484848484848486,206,48.5479797979798,22,False
485,2010010310,ATL,214,183,1908.0,0.0,0.0,1.0,1.0,35.0,23.0,0.6571428571428571,397,89.4642857142857,37,True
486,2010010309,STL,22,87,1461.0,10.0,0.0,0.0,0.0,36.0,11.0,0.3055555555555556,109,30.0925925925926,26,False
487,2010010309,SF,204,127,1907.0,5.0,0.0,0.0,0.0,31.0,17.0,0.5483870967741935,331,85.9543010752688,30,True
488,2010010307,MIN,358,132,1971.0,5.0,1.0,0.0,1.0,37.0,29.0,0.7837837837837838,490,143.75,29,True
489,2010010307,NYG,146,35,1366.0,15.0,3.0,1.0,4.0,31.0,20.0,0.6451612903225806,181,62.02956989247311,12,False
490,2010010306,PIT,201,203,1928.0,5.0,2.0,1.0,3.0,31.0,18.0,0.5806451612903226,404,96.30376344086021,35,True
491,2010010306,MIA,204,99,1666.0,15.0,1.0,3.0,4.0,33.0,20.0,0.6060606060606061,303,60.669191919191924,25,False
492,2010010305,HOU,295,146,1846.0,0.0,2.0,1.0,3.0,38.0,24.0,0.631578947368421,441,93.64035087719299,26,True
493,2010010305,NE,243,74,1697.0,0.0,1.0,1.0,2.0,40.0,25.0,0.625,317,69.0625,19,False
494,2010010304,CHI,268,150,1757.0,0.0,1.0,0.0,1.0,38.0,22.0,0.5789473684210527,418,114.80263157894737,28,True
495,2010010304,DET,249,101,1784.0,5.0,1.0,1.0,2.0,35.0,23.0,0.6571428571428571,350,93.63095238095237,24,False
496,2010010302,CLE,86,214,2001.0,0.0,0.0,1.0,1.0,11.0,7.0,0.6363636363636364,300,49.81060606060606,49,True
497,2010010302,JAC,197,131,1371.0,0.0,1.0,1.0,2.0,39.0,22.0,0.5641025641025641,328,76.54914529914528,24,False
498,2010010312,DEN,428,84,1833.0,30.0,0.0,3.0,3.0,58.0,32.0,0.5517241379310345,512,63.00287356321839,22,True
499,2010010312,KC,207,317,1643.0,0.0,1.0,2.0,3.0,25.0,13.0,0.52,524,46.58333333333333,35,False
500,2010010311,GB,236,112,2068.0,0.0,0.0,0.0,0.0,29.0,22.0,0.7586206896551724,348,110.70402298850574,31,True
501,2010010311,ARI,139,48,1346.0,30.0,1.0,3.0,4.0,31.0,19.0,0.6129032258064516,187,42.27150537634408,14,False
502,2010010314,SD,314,50,1648.0,12.0,1.0,1.0,2.0,46.0,28.0,0.6086956521739131,364,86.68478260869566,17,True
503,2010010314,WAS,275,64,1943.0,0.0,1.0,0.0,1.0,43.0,28.0,0.6511627906976745,339,98.49806201550388,22,False
504,2010010313,OAK,274,51,1939.0,0.0,1.0,1.0,2.0,42.0,27.0,0.6428571428571429,325,80.85317460317461,20,False
505,2010010313,BAL,90,243,1475.0,5.0,0.0,0.0,0.0,23.0,11.0,0.4782608695652174,333,58.24275362318841,32,True
506,2010010303,DAL,295,182,2346.0,10.0,0.0,1.0,1.0,36.0,24.0,0.6666666666666666,477,98.72685185185185,29,True
507,2010010303,PHI,191,37,1122.0,18.0,2.0,0.0,2.0,40.0,20.0,0.5,228,63.645833333333336,10,False
508,2010010315,TEN,171,135,1903.0,10.0,1.0,1.0,2.0,26.0,17.0,0.6538461538461539,306,67.94871794871794,37,True
509,2010010315,SEA,169,141,1654.0,10.0,1.0,1.0,2.0,34.0,16.0,0.47058823529411764,310,59.55882352941176,25,False
510,2010010308,NYJ,63,260,2367.0,0.0,0.0,0.0,0.0,16.0,8.0,0.5,323,60.15625,54,True
511,2010010308,CIN,0,72,1124.0,0.0,2.0,1.0,3.0,21.0,4.0,0.19047619047619047,72,-1.8849206349206356,18,False
